580774	1	a	bir	artikel	I'm a man.	Ben bir erkeğim.	https://audio.tatoeba.org/sentences/eng/580774.mp3	[sound:580774.mp3]
27533	66	take	almak		Let's take a break.	Bir mola alalım.	https://audio.tatoeba.org/sentences/eng/27533.mp3	[sound:27533.mp3]
38593	66	take	almak		Please take a seat.	Lütfen oturun.	https://audio.tatoeba.org/sentences/eng/38593.mp3	[sound:38593.mp3]
5466365	66	take	almak		It didn't take long.	O uzun sürmedi.	https://audio.tatoeba.org/sentences/eng/5466365.mp3	[sound:5466365.mp3]
1897719	66	take	almak		It may take a while.	O biraz zaman alabilir.	https://audio.tatoeba.org/sentences/eng/1897719.mp3	[sound:1897719.mp3]
3727433	66	take	almak		It might take years.	Bu yıllar sürebilir.	https://audio.tatoeba.org/sentences/eng/3727433.mp3	[sound:3727433.mp3]
2891677	66	take	almak		Just take your pick.	Birini seç.	https://audio.tatoeba.org/sentences/eng/2891677.mp3	[sound:2891677.mp3]
2891678	66	take	almak		Just take your time.	Sadece acele etme.	https://audio.tatoeba.org/sentences/eng/2891678.mp3	[sound:2891678.mp3]
2891693	66	take	almak		Let's take a chance.	Şansımızı deneyelim.	https://audio.tatoeba.org/sentences/eng/2891693.mp3	[sound:2891693.mp3]
239720	67	tell	söylemek		Don't tell me.	Bana söylemeyin.	https://audio.tatoeba.org/sentences/eng/239720.mp3	[sound:239720.mp3]
2235765	67	tell	söylemek		I'll tell Tom.	Tom'a söyleyeceğim.	https://audio.tatoeba.org/sentences/eng/2235765.mp3	[sound:2235765.mp3]
2249819	67	tell	söylemek		Please tell us.	Lütfen bize söyleyin.	https://audio.tatoeba.org/sentences/eng/2249819.mp3	[sound:2249819.mp3]
535287	67	tell	söylemek		Time will tell.	Zaman gösterecek.	https://audio.tatoeba.org/sentences/eng/535287.mp3	[sound:535287.mp3]
65615	67	tell	söylemek		Don't tell lies.	Yalan söylemeyin.	https://audio.tatoeba.org/sentences/eng/65615.mp3	[sound:65615.mp3]
65614	67	tell	söylemek		Never tell lies.	Asla yalan söylemeyin.	https://audio.tatoeba.org/sentences/eng/65614.mp3	[sound:65614.mp3]
1860408	67	tell	söylemek		Don't tell anyone.	Kimseye söyleme.	https://audio.tatoeba.org/sentences/eng/1860408.mp3	[sound:1860408.mp3]
3822375	67	tell	söylemek		Don't tell my mom.	Anneme söyleme.	https://audio.tatoeba.org/sentences/eng/3822375.mp3	[sound:3822375.mp3]
433658	67	tell	söylemek		I will never tell!	Asla söylemeyeceğim.	https://audio.tatoeba.org/sentences/eng/433658.mp3	[sound:433658.mp3]
72537	68	than	-den, -e göre		5 is less than 8.	5, 8 den daha azdır.	https://audio.tatoeba.org/sentences/eng/72537.mp3	[sound:72537.mp3]
1790799	68	than	-den, -e göre		Better him than me.	Ben olmaktansa onun olması daha iyi.	https://audio.tatoeba.org/sentences/eng/1790799.mp3	[sound:1790799.mp3]
2548687	68	than	-den, -e göre		I'm older than Tom.	Ben Tom'dan daha yaşlıyım.	https://audio.tatoeba.org/sentences/eng/2548687.mp3	[sound:2548687.mp3]
1950216	68	than	-den, -e göre		I'm older than you.	Ben senden daha büyüğüm.	https://audio.tatoeba.org/sentences/eng/1950216.mp3	[sound:1950216.mp3]
1137962	68	than	-den, -e göre		I'm better than you.	Ben senden daha iyiyim.	https://audio.tatoeba.org/sentences/eng/1137962.mp3	[sound:1137962.mp3]
3736908	68	than	-den, -e göre		I'm richer than you.	Ben senden daha zenginim.	https://audio.tatoeba.org/sentences/eng/3736908.mp3	[sound:3736908.mp3]
2713684	68	than	-den, -e göre		I'm taller than Tom.	Ben Tom'dan daha uzunum	https://audio.tatoeba.org/sentences/eng/2713684.mp3	[sound:2713684.mp3]
1972635	69	that	o		Grab that.	Onu tut.	https://audio.tatoeba.org/sentences/eng/1972635.mp3	[sound:1972635.mp3]
6196261	69	that	o		I do that.	Ben bunu yaparım.	https://audio.tatoeba.org/sentences/eng/6196261.mp3	[sound:6196261.mp3]
2111634	69	that	o		Keep that.	Onu sakla.	https://audio.tatoeba.org/sentences/eng/2111634.mp3	[sound:2111634.mp3]
651592	69	that	o		Stop that!	Kes şunu!	https://audio.tatoeba.org/sentences/eng/651592.mp3	[sound:651592.mp3]
2245681	69	that	o		I did that.	Onu ben yaptım.	https://audio.tatoeba.org/sentences/eng/2245681.mp3	[sound:2245681.mp3]
2247400	69	that	o		I saw that.	Onu gördüm.	https://audio.tatoeba.org/sentences/eng/2247400.mp3	[sound:2247400.mp3]
3330160	69	that	o		I see that.	Onu görüyorum.	https://audio.tatoeba.org/sentences/eng/3330160.mp3	[sound:3330160.mp3]
2248491	69	that	o		Is that OK?	Tamam mı?	https://audio.tatoeba.org/sentences/eng/2248491.mp3	[sound:2248491.mp3]
433702	69	that	o		Is that it?	O, o mudur?	https://audio.tatoeba.org/sentences/eng/433702.mp3	[sound:433702.mp3]
1120776	69	that	o		Is that so?	Öyle mi?	https://audio.tatoeba.org/sentences/eng/1120776.mp3	[sound:1120776.mp3]
742806	69	that	o		Who's that?	O kimdir?	https://audio.tatoeba.org/sentences/eng/742806.mp3	[sound:742806.mp3]
6196254	69	that	o		Do that now.	Onu şimdi yap.	https://audio.tatoeba.org/sentences/eng/6196254.mp3	[sound:6196254.mp3]
6196253	69	that	o		Do that, OK?	Bunu yap, tamam mı?	https://audio.tatoeba.org/sentences/eng/6196253.mp3	[sound:6196253.mp3]
2230779	69	that	o		Go that way.	O şekilde gidin.	https://audio.tatoeba.org/sentences/eng/2230779.mp3	[sound:2230779.mp3]
3330159	69	that	o		I mean that.	Onu kastettim.	https://audio.tatoeba.org/sentences/eng/3330159.mp3	[sound:3330159.mp3]
2246018	69	that	o		I need that.	Ona ihtiyacım var.	https://audio.tatoeba.org/sentences/eng/2246018.mp3	[sound:2246018.mp3]
433643	69	that	o		I said that.	Onu söyledim.	https://audio.tatoeba.org/sentences/eng/433643.mp3	[sound:433643.mp3]
2011270	69	that	o		I want that.	Ben onu istiyorum.	https://audio.tatoeba.org/sentences/eng/2011270.mp3	[sound:2011270.mp3]
2249312	71	their	onların		It's their job.	Bu onların işi.	https://audio.tatoeba.org/sentences/eng/2249312.mp3	[sound:2249312.mp3]
2249311	71	their	onların		It's their fault.	Bu onların hatası.	https://audio.tatoeba.org/sentences/eng/2249311.mp3	[sound:2249311.mp3]
2249313	71	their	onların		It's their right.	Bu onların hakkı.	https://audio.tatoeba.org/sentences/eng/2249313.mp3	[sound:2249313.mp3]
2245514	71	their	onların		Get their weapons.	Onların silahlarını alın.	https://audio.tatoeba.org/sentences/eng/2245514.mp3	[sound:2245514.mp3]
2064123	71	their	onların		I feel their pain.	Onların acısını hissediyorum.	https://audio.tatoeba.org/sentences/eng/2064123.mp3	[sound:2064123.mp3]
5157790	71	their	onların		I see their point.	Onların bakış açısını görüyorum.	https://audio.tatoeba.org/sentences/eng/5157790.mp3	[sound:5157790.mp3]
4495171	71	their	onların		It was their idea.	Bu onların fikriydi.	https://audio.tatoeba.org/sentences/eng/4495171.mp3	[sound:4495171.mp3]
2249310	71	their	onların		It's their choice.	Bu onların seçimi.	https://audio.tatoeba.org/sentences/eng/2249310.mp3	[sound:2249310.mp3]
3820042	72	them	onları, onlara		Ask them.	Onlara sor.	https://audio.tatoeba.org/sentences/eng/3820042.mp3	[sound:3820042.mp3]
2111633	72	them	onları, onlara		Keep them.	Onları tut.	https://audio.tatoeba.org/sentences/eng/2111633.mp3	[sound:2111633.mp3]
2111491	72	them	onları, onlara		Stop them.	Onları durdur.	https://audio.tatoeba.org/sentences/eng/2111491.mp3	[sound:2111491.mp3]
2245980	72	them	onları, onlara		I met them.	Onlarla buluştum.	https://audio.tatoeba.org/sentences/eng/2245980.mp3	[sound:2245980.mp3]
2247401	72	them	onları, onlara		I saw them.	Onları gördüm.	https://audio.tatoeba.org/sentences/eng/2247401.mp3	[sound:2247401.mp3]
1460029	72	them	onları, onlara		I see them.	Onları görüyorum.	https://audio.tatoeba.org/sentences/eng/1460029.mp3	[sound:1460029.mp3]
2245869	72	them	onları, onlara		I hate them.	Onlardan nefret ediyorum.	https://audio.tatoeba.org/sentences/eng/2245869.mp3	[sound:2245869.mp3]
260873	72	them	onları, onlara		I know them.	Onları biliyorum.	https://audio.tatoeba.org/sentences/eng/260873.mp3	[sound:260873.mp3]
2747576	72	them	onları, onlara		I like them.	Onları seviyorum.	https://audio.tatoeba.org/sentences/eng/2747576.mp3	[sound:2747576.mp3]
3339236	72	them	onları, onlara		I love them.	Onları seviyorum.	https://audio.tatoeba.org/sentences/eng/3339236.mp3	[sound:3339236.mp3]
2246019	72	them	onları, onlara		I need them.	Onlara ihtiyacım var.	https://audio.tatoeba.org/sentences/eng/2246019.mp3	[sound:2246019.mp3]
2011271	72	them	onları, onlara		I want them.	Ben onları istiyorum.	https://audio.tatoeba.org/sentences/eng/2011271.mp3	[sound:2011271.mp3]
2111656	72	them	onları, onlara		Ignore them.	Onları görmezden gel.	https://audio.tatoeba.org/sentences/eng/2111656.mp3	[sound:2111656.mp3]
2111397	72	them	onları, onlara		That's them.	O onlar oluyor.	https://audio.tatoeba.org/sentences/eng/2111397.mp3	[sound:2111397.mp3]
2111840	72	them	onları, onlara		Examine them.	Onları inceleyin.	https://audio.tatoeba.org/sentences/eng/2111840.mp3	[sound:2111840.mp3]
3884412	72	them	onları, onlara		I found them.	Ben onları buldum.	https://audio.tatoeba.org/sentences/eng/3884412.mp3	[sound:3884412.mp3]
2237659	72	them	onları, onlara		Tom saw them.	Tom onları gördü.	https://audio.tatoeba.org/sentences/eng/2237659.mp3	[sound:2237659.mp3]
2253838	72	them	onları, onlara		Use them all.	Onların hepsini kullan.	https://audio.tatoeba.org/sentences/eng/2253838.mp3	[sound:2253838.mp3]
1828363	72	them	onları, onlara		Wake them up.	Onları uyandır.	https://audio.tatoeba.org/sentences/eng/1828363.mp3	[sound:1828363.mp3]
2241025	72	them	onları, onlara		We beat them.	Onları yendik.	https://audio.tatoeba.org/sentences/eng/2241025.mp3	[sound:2241025.mp3]
6274929	72	them	onları, onlara		We know them.	Biz onları tanıyoruz.	https://audio.tatoeba.org/sentences/eng/6274929.mp3	[sound:6274929.mp3]
881341	72	them	onları, onlara		We love them.	Biz onları seviyoruz.	https://audio.tatoeba.org/sentences/eng/881341.mp3	[sound:881341.mp3]
2421103	72	them	onları, onlara		We need them.	Bizim onlara ihtiyacımız var.	https://audio.tatoeba.org/sentences/eng/2421103.mp3	[sound:2421103.mp3]
3884378	72	them	onları, onlara		Who found them?	Onları kim buldu?	https://audio.tatoeba.org/sentences/eng/3884378.mp3	[sound:3884378.mp3]
2254867	72	them	onları, onlara		Who needs them?	Kimin onlara ihtiyacı var?	https://audio.tatoeba.org/sentences/eng/2254867.mp3	[sound:2254867.mp3]
47013	73	then	sonra; o zaman		See you then.	Sonra görüşürüz.	https://audio.tatoeba.org/sentences/eng/47013.mp3	[sound:47013.mp3]
50196	73	then	sonra; o zaman		I was happy then.	Ben o zaman mutluydum.	https://audio.tatoeba.org/sentences/eng/50196.mp3	[sound:50196.mp3]
290944	73	then	sonra; o zaman		He was tired then.	O, o zaman yorgundu.	https://audio.tatoeba.org/sentences/eng/290944.mp3	[sound:290944.mp3]
2549094	73	then	sonra; o zaman		I'll see you then.	Sonra görüşürüz.	https://audio.tatoeba.org/sentences/eng/2549094.mp3	[sound:2549094.mp3]
6440555	73	then	sonra; o zaman		Tom was busy then.	Tom o zaman meşguldü.	https://audio.tatoeba.org/sentences/eng/6440555.mp3	[sound:6440555.mp3]
6440554	73	then	sonra; o zaman		Tom was here then.	Tom o zaman buradaydı.	https://audio.tatoeba.org/sentences/eng/6440554.mp3	[sound:6440554.mp3]
2273767	73	then	sonra; o zaman		We were kids then.	O zaman çocuktuk.	https://audio.tatoeba.org/sentences/eng/2273767.mp3	[sound:2273767.mp3]
5757537	73	then	sonra; o zaman		I was younger then.	O zamanlar daha gençtim.	https://audio.tatoeba.org/sentences/eng/5757537.mp3	[sound:5757537.mp3]
3312036	73	then	sonra; o zaman		We'll see you then.	Seni daha sonra göreceğiz.	https://audio.tatoeba.org/sentences/eng/3312036.mp3	[sound:3312036.mp3]
816062	73	then	sonra; o zaman		What happened then?	Sonra ne oldu?	https://audio.tatoeba.org/sentences/eng/816062.mp3	[sound:816062.mp3]
1635351	74	there	orada; var (orada)		Look there.	Oraya bak.	https://audio.tatoeba.org/sentences/eng/1635351.mp3	[sound:1635351.mp3]
462476	74	there	orada; var (orada)		Stay there.	Orada kal.	https://audio.tatoeba.org/sentences/eng/462476.mp3	[sound:462476.mp3]
2111490	74	there	orada; var (orada)		Stop there.	Orada dur.	https://audio.tatoeba.org/sentences/eng/2111490.mp3	[sound:2111490.mp3]
2247523	74	there	orada; var (orada)		I was there.	Oradaydım.	https://audio.tatoeba.org/sentences/eng/2247523.mp3	[sound:2247523.mp3]
2248472	74	there	orada; var (orada)		Is it there?	Orada mıdır?	https://audio.tatoeba.org/sentences/eng/2248472.mp3	[sound:2248472.mp3]
1130953	74	there	orada; var (orada)		It is there.	O orada.	https://audio.tatoeba.org/sentences/eng/1130953.mp3	[sound:1130953.mp3]
50984	74	there	orada; var (orada)		Who's there?	Kim var orada?	https://audio.tatoeba.org/sentences/eng/50984.mp3	[sound:50984.mp3]
3821971	74	there	orada; var (orada)		Go there now.	Şimdi oraya gidin.	https://audio.tatoeba.org/sentences/eng/3821971.mp3	[sound:3821971.mp3]
1222657	74	there	orada; var (orada)		I went there.	Oraya gittim.	https://audio.tatoeba.org/sentences/eng/1222657.mp3	[sound:1222657.mp3]
1886873	74	there	orada; var (orada)		Is Tom there?	Tom orada mı?	https://audio.tatoeba.org/sentences/eng/1886873.mp3	[sound:1886873.mp3]
4495345	74	there	orada; var (orada)		It was there.	Oradaydı.	https://audio.tatoeba.org/sentences/eng/4495345.mp3	[sound:4495345.mp3]
1553401	74	there	orada; var (orada)		Put it there.	Onu oraya koy.	https://audio.tatoeba.org/sentences/eng/1553401.mp3	[sound:1553401.mp3]
2248502	74	there	orada; var (orada)		Is there more?	Daha fazla var mı?	https://audio.tatoeba.org/sentences/eng/2248502.mp3	[sound:2248502.mp3]
2248503	74	there	orada; var (orada)		Is there time?	Zaman var mı?	https://audio.tatoeba.org/sentences/eng/2248503.mp3	[sound:2248503.mp3]
2244905	74	there	orada; var (orada)		Are there kids?	Çocuklar var mı?	https://audio.tatoeba.org/sentences/eng/2244905.mp3	[sound:2244905.mp3]
456055	74	there	orada; var (orada)		Is there a fee?	Bir ücret var mı?	https://audio.tatoeba.org/sentences/eng/456055.mp3	[sound:456055.mp3]
63580	74	there	orada; var (orada)		Is there a cafe?	Bir kafe var mı?	https://audio.tatoeba.org/sentences/eng/63580.mp3	[sound:63580.mp3]
5643834	74	there	orada; var (orada)		Look who's there.	Bakın kim var orada.	https://audio.tatoeba.org/sentences/eng/5643834.mp3	[sound:5643834.mp3]
4500187	75	these	bunlar		I like these.	Bunları severim.	https://audio.tatoeba.org/sentences/eng/4500187.mp3	[sound:4500187.mp3]
3819947	75	these	bunlar		I made these.	Bunları yaptım.	https://audio.tatoeba.org/sentences/eng/3819947.mp3	[sound:3819947.mp3]
3488066	75	these	bunlar		I want these.	Ben bunları istiyorum.	https://audio.tatoeba.org/sentences/eng/3488066.mp3	[sound:3488066.mp3]
6049423	75	these	bunlar		Put these on.	Bunları giy.	https://audio.tatoeba.org/sentences/eng/6049423.mp3	[sound:6049423.mp3]
2253804	75	these	bunlar		Try these on.	Bunları deneyin.	https://audio.tatoeba.org/sentences/eng/2253804.mp3	[sound:2253804.mp3]
2245781	75	these	bunlar		I found these.	Bunları buldum.	https://audio.tatoeba.org/sentences/eng/2245781.mp3	[sound:2245781.mp3]
2249550	75	these	bunlar		Look at these.	Bunlara bak.	https://audio.tatoeba.org/sentences/eng/2249550.mp3	[sound:2249550.mp3]
6126744	75	these	bunlar		Are these ours?	Bunlar bizim mi?	https://audio.tatoeba.org/sentences/eng/6126744.mp3	[sound:6126744.mp3]
2244909	75	these	bunlar		Are these real?	Bunlar gerçek mi?	https://audio.tatoeba.org/sentences/eng/2244909.mp3	[sound:2244909.mp3]
2247737	75	these	bunlar		I'll get these.	Bunları alacağım.	https://audio.tatoeba.org/sentences/eng/2247737.mp3	[sound:2247737.mp3]
1553329	75	these	bunlar		What are these?	Bunlar nedir?	https://audio.tatoeba.org/sentences/eng/1553329.mp3	[sound:1553329.mp3]
2254863	75	these	bunlar		Who made these?	Bunları kim yaptı?	https://audio.tatoeba.org/sentences/eng/2254863.mp3	[sound:2254863.mp3]
55038	75	these	bunlar		Are these yours?	Bunlar sizin mi?	https://audio.tatoeba.org/sentences/eng/55038.mp3	[sound:55038.mp3]
4471301	75	these	bunlar		Check these out.	Şunlara bak.	https://audio.tatoeba.org/sentences/eng/4471301.mp3	[sound:4471301.mp3]
3333896	75	these	bunlar		Here, try these.	İşte, bunları dene.	https://audio.tatoeba.org/sentences/eng/3333896.mp3	[sound:3333896.mp3]
2329663	75	these	bunlar		I got you these.	Sana bunları aldım.	https://audio.tatoeba.org/sentences/eng/2329663.mp3	[sound:2329663.mp3]
5178377	75	these	bunlar		Let's try these.	Bunları deneyelim.	https://audio.tatoeba.org/sentences/eng/5178377.mp3	[sound:5178377.mp3]
6912387	75	these	bunlar		May I use these?	Bunları kullanabilir miyim?	https://audio.tatoeba.org/sentences/eng/6912387.mp3	[sound:6912387.mp3]
2241681	75	these	bunlar		We've got these.	Bunlara sahibiz.	https://audio.tatoeba.org/sentences/eng/2241681.mp3	[sound:2241681.mp3]
3737930	75	these	bunlar		Who wrote these?	Bunları kim yazdı?	https://audio.tatoeba.org/sentences/eng/3737930.mp3	[sound:3737930.mp3]
4095981	75	these	bunlar		Whose are these?	Bunlar kimin?	https://audio.tatoeba.org/sentences/eng/4095981.mp3	[sound:4095981.mp3]
434230	76	they	onlar		Are they new?	Onlar yeni mi?	https://audio.tatoeba.org/sentences/eng/434230.mp3	[sound:434230.mp3]
2245276	76	they	onlar		Do they know?	Onlar biliyor mu?	https://audio.tatoeba.org/sentences/eng/2245276.mp3	[sound:2245276.mp3]
307119	76	they	onlar		Who are they?	Onlar kimdir?	https://audio.tatoeba.org/sentences/eng/307119.mp3	[sound:307119.mp3]
1241712	76	they	onlar		Are they busy?	Onlar meşgul mü?	https://audio.tatoeba.org/sentences/eng/1241712.mp3	[sound:1241712.mp3]
2244913	76	they	onlar		Are they cops?	Onlar polis mi?	https://audio.tatoeba.org/sentences/eng/2244913.mp3	[sound:2244913.mp3]
2244915	76	they	onlar		Are they cute?	Onlar sevimli mi?	https://audio.tatoeba.org/sentences/eng/2244915.mp3	[sound:2244915.mp3]
2244916	76	they	onlar		Are they dead?	Onlar öldü mü?	https://audio.tatoeba.org/sentences/eng/2244916.mp3	[sound:2244916.mp3]
2244918	76	they	onlar		Are they gone?	Onlar gittiler mi?	https://audio.tatoeba.org/sentences/eng/2244918.mp3	[sound:2244918.mp3]
2244919	76	they	onlar		Are they here?	Onlar burada mı?	https://audio.tatoeba.org/sentences/eng/2244919.mp3	[sound:2244919.mp3]
773340	76	they	onlar		Are they tall?	Onlar uzun boylu mu?	https://audio.tatoeba.org/sentences/eng/773340.mp3	[sound:773340.mp3]
3819939	76	they	onlar		What are they?	Onlar nedir?	https://audio.tatoeba.org/sentences/eng/3819939.mp3	[sound:3819939.mp3]
2244910	76	they	onlar		Are they alive?	Onlar hayatta mı?	https://audio.tatoeba.org/sentences/eng/2244910.mp3	[sound:2244910.mp3]
2244911	76	they	onlar		Are they armed?	Onlar silahlı mı?	https://audio.tatoeba.org/sentences/eng/2244911.mp3	[sound:2244911.mp3]
2245548	76	they	onlar		Have they gone?	Onlar gittiler mi?	https://audio.tatoeba.org/sentences/eng/2245548.mp3	[sound:2245548.mp3]
64542	76	they	onlar		Here they come.	İşte geliyorlar.	https://audio.tatoeba.org/sentences/eng/64542.mp3	[sound:64542.mp3]
2254497	76	they	onlar		Were they good?	Onlar iyi miydi?	https://audio.tatoeba.org/sentences/eng/2254497.mp3	[sound:2254497.mp3]
2649072	76	they	onlar		Were they here?	Onlar burada mıydılar?	https://audio.tatoeba.org/sentences/eng/2649072.mp3	[sound:2649072.mp3]
1886646	76	they	onlar		Where are they?	Onlar nerede?	https://audio.tatoeba.org/sentences/eng/1886646.mp3	[sound:1886646.mp3]
1886547	76	they	onlar		Whose are they?	Onlar kimin?	https://audio.tatoeba.org/sentences/eng/1886547.mp3	[sound:1886547.mp3]
4495323	76	they	onlar		Are they purple?	Onlar mor mu?	https://audio.tatoeba.org/sentences/eng/4495323.mp3	[sound:4495323.mp3]
1887058	76	they	onlar		Can they see me?	Onlar beni görebiliyor mu?	https://audio.tatoeba.org/sentences/eng/1887058.mp3	[sound:1887058.mp3]
